Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(rad),W_Debug_Pitch(rad),W_Debug_Yaw(rad),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(rad),H_Debug_Pitch(rad),H_Debug_Yaw(rad),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
0.207,0.2721172678489344,-0.331997822,1.9497297509189009,15.591170980374912,-19.02207398,111.71128591874626,-0.406,-13.848,-60.634,-2.906,-16.479,113.698,-0.159394306,-0.313617773,-1.967607783,-9.132621039,-17.96897478,-112.7356217,0.038741048,-0.065651182,0.003579821,2.2196985449555697,-3.761535645,0.20510862383675477
0.208,0.27176823710170384,-0.33141732,1.9491703800602127,15.571172991638301,-18.98881372,111.67923632936082,-0.396,-13.832,-60.595,-2.917,-16.469,113.698,-0.159254945,-0.313241468,-1.966965607,-9.12463623,-17.94741409,-112.6988277,0.038548037991440395,-0.065477347,0.003595447,2.2086398854194895,-3.751575634,0.2060039527754436
0.209,0.27140488460718815,-0.330948518,1.9492290015701685,15.550354427227003,-18.96195332,111.68259509446997,-0.39,-13.821,-60.59,-2.928,-16.452,113.698,-0.159147057,-0.313038846,-1.966908193,-9.118454661,-17.93580471,-112.6955382,0.038354318,-0.065181827,0.003622011,2.197540524,-3.734643612,0.20752596515807906
0.211,0.2709946778113249,-0.330714624,1.9494408499748395,15.526851309096454,-18.9485522,111.6947331139542,-0.39,-13.81,-60.595,-2.939,-16.441,113.698,-0.159131365,-0.312861942,-1.96702685,-9.117555603,-17.92566886,-112.7023367,0.038161213,-0.064990609,0.003639199,2.186476472013384,-3.723687597,0.208510765
0.213,0.2705856290188293,-0.330340032,1.949626884528741,15.503414539671535,-18.92708962,111.70539210873635,-0.39,-13.793,-60.595,-2.944,-16.425,113.698,-0.159116809,-0.312568672,-1.967074163,-9.116721624,-17.90886569,-112.7050475,0.038072327,-0.064712473,0.003664199,2.181383644221164,-3.707751573,0.20994315836477517
0.214,0.2703252587417404,-0.329763291,1.9490611243361273,15.488496421683688,-18.89404479,111.67297643748309,-0.379,-13.782,-60.557,-2.955,-16.414,113.698,-0.158962995,-0.31228117,-1.966435733,-9.107908692,-17.89239306,-112.6684682,0.037879231,-0.064521254,0.003681386,2.170320057668452,-3.696795555,0.21092789856685973
0.214,0.2700473504149775,-0.329275122,1.9490032523408747,15.472573447468632,-18.86607477,111.6696606164031,-0.374,-13.771,-60.551,-2.961,-16.397,113.692,-0.158873832,-0.312075972,-1.966360713,-9.10280003,-17.88063611,-112.6641699,0.037749676,-0.064216761,0.003607681,2.1628970980431244,-3.679349394,0.20670491400535498
0.214,0.26955004280711836,-0.329012737,1.949259252269293,15.444079820418555,-18.85104123,111.68432833185713,-0.374,-13.755,-60.557,-2.972,-16.386,113.692,-0.15885266,-0.311815388,-1.966510871,-9.101586987,-17.86570574,-112.6727733,0.037556589,-0.064025542,0.003624863,2.1518340188916265,-3.668393351,0.20768933795057168
0.213,0.269253589,-0.328759629,1.9493829469181059,15.427094269002822,-18.83653924,111.69141551318246,-0.374,-13.744,-60.557,-2.977,-16.375,113.692,-0.158843273,-0.311625625,-1.966541477,-9.101049175,-17.8548331,-112.6745269,0.037468224,-0.063834323,0.003642044,2.146771129137068,-3.657437306,0.20867373775867537
0.212,0.2689790825005739,-0.328140839,1.9488319674998253,15.411366204584061,-18.80108514,111.65984671791641,-0.363,-13.727,-60.518,-2.983,-16.364,113.692,-0.158685556,-0.31123202,-1.965902193,-9.092012608,-17.83228118,-112.6378986,0.037362410407194666,-0.063643104,0.003659224,2.1407084287679177,-3.646481261,0.20965811350253993
0.21,0.26869133078792484,-0.327868753,1.9488678995072772,15.39487924590161,-18.78549576,111.66190547029284,-0.363,-13.716,-60.513,-2.988,-16.353,113.692,-0.158682432,-0.311029392,-1.965844778,-9.091833664,-17.82067144,-112.634609,0.037274053,-0.063451885,0.003676405,2.1356459177726754,-3.635525214,0.21064246525502314
0.209,0.2682492960093693,-0.327683561,1.9491167851261046,15.369552518692378,-18.77488507,111.67616556583314,-0.368,-13.7,-60.518,-2.994,-16.342,113.692,-0.158749837,-0.310766238,-1.965977307,-9.095695631,-17.80559387,-112.6422023,0.037168245,-0.063260666,0.003693584,2.129583596139871,-3.624569166,0.21162679308900562
0.208,0.26806012211562047,-0.327510827,1.949117661792788,15.358713652986513,-18.76498816,111.67621579513414,-0.368,-13.689,-60.513,-2.994,-16.337,113.692,-0.15874673,-0.31056361,-1.965919886,-9.09551763,-17.79398412,-112.6389123,0.037167752124478634,-0.063173748,0.003701393,2.129555330721025,-3.619589144,0.21207420694447346
0.207,0.2679899687716084,-0.326962845,1.9486346740102127,15.354694162455893,-18.73359106,111.6485426336362,-0.357,-13.678,-60.474,-2.994,-16.326,113.698,-0.158594077,-0.310273483,-1.965263973,-9.086771258,-17.77736106,-112.6013313,0.037189793,-0.062991505,0.003818867,2.130818185387469,-3.609147372,0.2188049503454784
0.206,0.2677989325172271,-0.326773643,1.9486412347893025,15.343748591345856,-18.72275061,111.64891853858836,-0.357,-13.667,-60.469,-2.994,-16.32,113.698,-0.158590973,-0.310070851,-1.96520656,-9.086593429,-17.76575113,-112.5980418,0.037189204,-0.062887204,0.003828239,2.1307844082617597,-3.603171357,0.2193419662862917
0.204,0.2676375090804939,-0.326768459,1.948803182946658,15.334499709706545,-18.72245359,111.65819748450475,-0.363,-13.661,-60.474,-2.994,-16.315,113.698,-0.158684366,-0.309980214,-1.965311259,-9.091944438,-17.76055798,-112.6040406,0.037188713,-0.062800286,0.00383605,2.1307563036973356,-3.598191344,0.2197894741813073
0.202,0.2674550912432445,-0.326604628,1.9488917966797796,15.324047937524252,-18.71306678,111.66327467741952,-0.363,-13.651,-60.474,-2.994,-16.309,113.698,-0.158675885,-0.309807702,-1.96533907,-9.091458499,-17.7506738,-112.605634,0.037188125337928646,-0.062695985,0.003845422,2.13072263,-3.592215329,0.22032647719870915
0.201,0.2675729770958146,-0.326301972,1.9481406703306472,15.33080229934082,-18.69572582,111.62023830773316,-0.357,-13.645,-60.43,-2.988,-16.309,113.698,-0.158620911,-0.309590931,-1.964581298,-9.088308766,-17.73825372,-112.5622169,0.037292845,-0.062695985,0.003845422,2.136722629866828,-3.592215329,0.22032647719870935
0.201,0.2675322421072587,-0.326399324,1.948153729496953,15.328468356418051,-18.70130368,111.62098654284645,-0.363,-13.645,-60.43,-2.988,-16.309,113.698,-0.158725631,-0.309590931,-1.964581298,-9.094308766,-17.73825372,-112.5622169,0.037292845,-0.062695985,0.003845422,2.136722629866828,-3.592215329,0.22032647719870935
0.201,0.2675219981128343,-0.326422051,1.9482587762902506,15.327881418772177,-18.70260589,111.62700528075378,-0.363,-13.645,-60.436,-2.988,-16.309,113.698,-0.15871816,-0.309606378,-1.964686903,-9.093880673,-17.7391388,-112.5682676,0.037292845,-0.062695985,0.003845422,2.136722629866828,-3.592215329,0.22032647719870935
0.203,0.2675967047226958,-0.326579865,1.9481298729240772,15.332161792218974,-18.71164795,111.61961966190701,-0.368,-13.645,-60.43,-2.983,-16.315,113.698,-0.158812898,-0.309590931,-1.964581298,-9.099308766,-17.73825372,-112.5622169,0.037380699274862095,-0.062800286,0.00383605,2.141756303697335,-3.598191344,0.21978947418130232
0.206,0.26769546592946714,-0.326354769,1.9474537071547386,15.33782039254659,-18.69875091,111.5808782170727,-0.363,-13.645,-60.392,-2.983,-16.315,113.698,-0.158772911,-0.309493079,-1.963912476,-9.097017695,-17.73264723,-112.5238962,0.037380699274862095,-0.062800286,0.00383605,2.141756303697335,-3.598191344,0.21978947418130232
0.209,0.2678104101255252,-0.326332034,1.9473486672828189,15.344406209860242,-18.69744826,111.5748598757311,-0.363,-13.645,-60.386,-2.977,-16.315,113.698,-0.15878037,-0.309477626,-1.963806875,-9.097445053,-17.73176183,-112.5178457,0.037485419,-0.062800286,0.00383605,2.1477563036973337,-3.598191344,0.219789474
0.211,0.2677731825169164,-0.326545086,1.9475195553244977,15.342273225005592,-18.70965524,111.58465103928854,-0.368,-13.645,-60.392,-2.977,-16.32,113.703,-0.158860177,-0.309493079,-1.963912476,-9.102017695,-17.73264723,-112.5238962,0.037505178573340014,-0.062894686,0.00391182,2.148888442136869,-3.603600033,0.22413078382574597
0.213,0.2677731825169164,-0.326545086,1.9475195553244977,15.342273225005592,-18.70965524,111.58465103928854,-0.368,-13.645,-60.392,-2.977,-16.32,113.703,-0.158860177,-0.309493079,-1.963912476,-9.102017695,-17.73264723,-112.5238962,0.037505178573340014,-0.062894686,0.00391182,2.148888442136869,-3.603600033,0.22413078382574597
0.213,0.2677963163017476,-0.326265151,1.9467653178857867,15.343598693240585,-18.69361618,111.54143641729965,-0.363,-13.64,-60.348,-2.977,-16.32,113.703,-0.158823332,-0.309293486,-1.963151999,-9.099906592,-17.72121137,-112.4803241,0.037505178573340014,-0.062894686,0.00391182,2.148888442136869,-3.603600033,0.22413078382574597
0.212,0.26769348967667694,-0.3262267,1.9467976092604586,15.337707161602461,-18.69141309,111.54328657678303,-0.363,-13.634,-60.348,-2.977,-16.32,113.703,-0.15881825,-0.309189981,-1.963168698,-9.099615417,-17.71528099,-112.4812808,0.037505178573340014,-0.062894686,0.00391182,2.148888442136869,-3.603600033,0.22413078382574597
0.211,0.2675654633156447,-0.32629475,1.9469228920205337,15.330371791448894,-18.69531205,111.55046475018108,-0.368,-13.629,-60.353,-2.977,-16.32,113.703,-0.158895076,-0.309116608,-1.963270608,-9.104017259,-17.71107704,-112.4871199,0.037505178573340014,-0.062894686,0.00391182,2.148888442136869,-3.603600033,0.22413078382574597
0.209,0.2675217018677887,-0.326316681,1.9469612521151154,15.327864445181364,-18.69656858,111.55266262170234,-0.374,-13.629,-60.348,-2.977,-16.315,113.708,-0.159006002,-0.309103727,-1.963182612,-9.110372858,-17.710339,-112.4820781,0.037523956,-0.062815252,0.004003215,2.149964317274117,-3.599048806,0.22936729595661842
0.208,0.26752578888878176,-0.326033242,1.9462977581645342,15.328098614235047,-18.68032875,111.51464721860157,-0.368,-13.623,-60.309,-2.977,-16.315,113.708,-0.158944572,-0.308899731,-1.962512961,-9.106853179,-17.69865091,-112.4437099,0.037523956,-0.062815252,0.004003215,2.149964317274117,-3.599048806,0.22936729595661842
0.206,0.2674953111892596,-0.326079748,1.9462500972385866,15.326352370683162,-18.68299332,111.5119164486971,-0.374,-13.618,-60.304,-2.972,-16.315,113.708,-0.159051258,-0.308800592,-1.962438887,-9.112965789,-17.69297065,-112.4394658,0.037611223,-0.062815252,0.004003215,2.154964317274117,-3.599048806,0.229367296
0.205,0.2674530242965443,-0.326179844,1.946348456397461,15.32392951020185,-18.68872844,111.51755201337704,-0.379,-13.618,-60.309,-2.972,-16.315,113.708,-0.159132328,-0.308813478,-1.962526878,-9.117610801,-17.69370895,-112.4445073,0.037611223,-0.062815252,0.004003215,2.154964317274117,-3.599048806,0.229367296
0.203,0.2675143224579848,-0.326308812,1.9464621900992853,15.327441636144304,-18.69611773,111.52406847447999,-0.385,-13.618,-60.309,-2.966,-16.315,113.714,-0.159237048,-0.308813478,-1.962526878,-9.123610801,-17.69370895,-112.4445073,0.037739063,-0.062824234,0.004103513,2.162289057469352,-3.599563459,0.2351139774551705
0.2,0.26761949700883947,-0.326067673,1.9457839229337417,15.333467694020461,-18.68230148,111.48520662851203,-0.379,-13.618,-60.271,-2.966,-16.315,113.714,-0.159179385,-0.308715534,-1.961858159,-9.120306962,-17.68809717,-112.4061925,0.037739063,-0.062824234,0.004103513,2.162289057469352,-3.599563459,0.2351139774551705
0.198,0.26767554230101265,-0.32624797,1.9457679718913279,15.336678852723562,-18.69263174,111.48429270110289,-0.385,-13.618,-60.271,-2.961,-16.32,113.714,-0.159284105,-0.308715534,-1.961858159,-9.126306962,-17.68809717,-112.4061925,0.037826820937246694,-0.062911151,0.004095697,2.167317192101333,-3.604543445,0.23466616121887504
0.198,0.26773800771427947,-0.32634808,1.945866327246537,15.340257857269291,-18.69836762,111.48992804784888,-0.39,-13.618,-60.276,-2.955,-16.32,113.714,-0.159365184,-0.308728423,-1.961946147,-9.130952434,-17.68883566,-112.4112338,0.037931541,-0.062911151,0.004095697,2.1733171921013335,-3.604543445,0.23466616121888417
0.198,0.2679057707275193,-0.326596348,1.9456978881975755,15.349869969886331,-18.71259234,111.48027720123818,-0.396,-13.629,-60.271,-2.955,-16.326,113.714,-0.159485399,-0.30890529,-1.961827532,-9.13784028,-17.69896939,-112.4044377,0.037932131,-0.063015452,0.004086318,2.1733510053436373,-3.610519426,0.23412877526159104
0.199,0.26810596640589435,-0.326469807,1.944963776130293,15.36134033733398,-18.70534206,111.43821567809327,-0.39,-13.634,-60.233,-2.955,-16.331,113.714,-0.159431899,-0.308893567,-1.961144904,-9.134774936,-17.69829769,-112.365326,0.037932623,-0.063102369,0.004078502,2.1733792261167566,-3.615499411,0.23368094822773644
0.202,0.2682963983008154,-0.32665276,1.9450681953959754,15.372251281197634,-18.7158245,111.44419846131673,-0.39,-13.64,-60.238,-2.95,-16.337,113.719,-0.159430802,-0.309009963,-1.961216179,-9.134712089,-17.70496668,-112.3694098,0.038039749,-0.063214156,0.004152697,2.179517095376421,-3.621904334,0.23793201996149346
0.205,0.26847485,-0.326745693,1.9451139952940726,15.382475811429948,-18.72114916,111.44682260217984,-0.39,-13.651,-60.244,-2.95,-16.337,113.719,-0.159432708,-0.309215188,-1.961291124,-9.134821274,-17.71672526,-112.3737038,0.038039749,-0.063214156,0.004152697,2.179517095376421,-3.621904334,0.23793201996149346
0.208,0.268569917,-0.326860434,1.9450580722030568,15.387922749590665,-18.72772334,111.4436184450873,-0.39,-13.656,-60.244,-2.95,-16.342,113.719,-0.159436947,-0.30930144,-1.961277195,-9.135064159,-17.72166714,-112.3729057,0.038040244,-0.063301073,0.004144879,2.1795454117330997,-3.626884309,0.23748408573958585
0.21,0.2687723746110472,-0.326823468,1.9443754862965466,15.399522714922126,-18.72560537,111.40450915348914,-0.385,-13.667,-60.211,-2.955,-16.348,113.719,-0.159399775,-0.30940609,-1.960665824,-9.132934372,-17.72766311,-112.3378768,0.037953571,-0.063405373,0.004135498,2.1745794430623615,-3.63286028,0.23694655815765217
0.212,0.2688985119269225,-0.326757816,1.9443355773801232,15.406749850760889,-18.72184378,111.40222254101315,-0.379,-13.672,-60.211,-2.955,-16.348,113.719,-0.159299299,-0.309492341,-1.96065189,-9.127177503,-17.73260494,-112.3370784,0.037953571,-0.063405373,0.004135498,2.1745794430623615,-3.63286028,0.23694655815765217
0.214,0.2689953285446919,-0.326788648,1.9443068313363656,15.412297034345805,-18.72361035,111.40057551402815,-0.379,-13.678,-60.216,-2.955,-16.348,113.714,-0.15929822,-0.309608739,-1.960723157,-9.127115685,-17.73927404,-112.3411617,0.037934303,-0.063397887,0.004051927,2.17347547,-3.632431357,0.2321582994780577
0.215,0.2690265821381769,-0.326733788,1.944379950578432,15.414087733347113,-18.72046706,111.40476493799974,-0.374,-13.678,-60.216,-2.955,-16.348,113.719,-0.159210953,-0.309608739,-1.960723157,-9.122115685,-17.73927404,-112.3411617,0.037953571,-0.063405373,0.004135498,2.1745794430623615,-3.63286028,0.23694655815765217
0.214,0.26900700880861195,-0.326411405,1.9438242838787936,15.412966264172024,-18.70199592,111.3729275812945,-0.368,-13.678,-60.183,-2.961,-16.342,113.719,-0.159146952,-0.309523614,-1.960142441,-9.118448681,-17.73439673,-112.3078891,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.213,0.2689220897464808,-0.326385009,1.9437403825260349,15.40810076,-18.7004835,111.36812038788598,-0.368,-13.678,-60.183,-2.966,-16.342,113.714,-0.159146952,-0.309523614,-1.960142441,-9.118448681,-17.73439673,-112.3078891,0.037741723,-0.063293586,0.004061306,2.1624414496509643,-3.626455377,0.23269571142897622
0.211,0.2689454974081562,-0.326326566,1.9438346260177444,15.409441920533972,-18.69713497,111.37352014220751,-0.363,-13.678,-60.189,-2.966,-16.342,113.714,-0.159052286,-0.309539093,-1.960248024,-9.113024726,-17.73528361,-112.3139386,0.037741723,-0.063293586,0.004061306,2.1624414496509643,-3.626455377,0.23269571142897622
0.21,0.26894315539339186,-0.326352965,1.9439185250584583,15.409307732972417,-18.6986475,111.37832720314562,-0.363,-13.678,-60.189,-2.966,-16.342,113.719,-0.159052286,-0.309539093,-1.960248024,-9.113024726,-17.73528361,-112.3139386,0.037760991,-0.063301073,0.004144879,2.1635454117330974,-3.626884309,0.23748408573958008
0.21,0.2690392515551506,-0.326129882,1.943328114266445,15.414813637468601,-18.68586581,111.34449915658428,-0.357,-13.678,-60.156,-2.966,-16.342,113.719,-0.158988242,-0.309453949,-1.959667324,-9.109355236,-17.73040525,-112.2806669,0.037760991,-0.063301073,0.004144879,2.1635454117330974,-3.626884309,0.23748408573958008
0.21,0.2691288394164395,-0.326103476,1.9432442242357097,15.419946643816056,-18.68435284,111.33969261187993,-0.357,-13.678,-60.156,-2.961,-16.342,113.714,-0.158988242,-0.309453949,-1.959667324,-9.109355236,-17.73040525,-112.2806669,0.03782899,-0.063293586,0.004061306,2.167441449650965,-3.626455377,0.23269571142899073
0.21,0.2692146442226149,-0.32613523,1.9432172787450461,15.424862897071844,-18.68617223,111.33814874898799,-0.357,-13.683,-60.156,-2.961,-16.342,113.714,-0.158992488,-0.3095402,-1.959653382,-9.109598529,-17.73534703,-112.2798681,0.03782899,-0.063293586,0.004061306,2.167441449650965,-3.626455377,0.23269571142899073
0.21,0.26920386931114393,-0.326180678,1.9433886634279398,15.424245540119932,-18.68877618,111.34796836799099,-0.357,-13.683,-60.161,-2.961,-16.342,113.719,-0.158986328,-0.309553102,-1.959741366,-9.109245618,-17.73608626,-112.2849092,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.209,0.2693015313343181,-0.325954697,1.9427129902647533,15.429841161866522,-18.67582848,111.30925514741016,-0.352,-13.683,-60.123,-2.961,-16.342,113.719,-0.158945843,-0.309455033,-1.959072698,-9.106925994,-17.73046735,-112.2465974,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.208,0.2693015313343181,-0.325954697,1.9427129902647533,15.429841161866522,-18.67582848,111.30925514741016,-0.352,-13.683,-60.123,-2.961,-16.342,113.719,-0.158945843,-0.309455033,-1.959072698,-9.106925994,-17.73046735,-112.2465974,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.207,0.2694045135492057,-0.325992751,1.9426806554754052,15.435741608144488,-18.67800876,111.30740250044906,-0.352,-13.689,-60.123,-2.961,-16.342,113.719,-0.158950941,-0.309558533,-1.959055963,-9.107218041,-17.73639743,-112.2456385,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.206,0.2694045135492057,-0.325992751,1.9426806554754052,15.435741608144488,-18.67800876,111.30740250044906,-0.352,-13.689,-60.123,-2.961,-16.342,113.719,-0.158950941,-0.309558533,-1.959055963,-9.107218041,-17.73639743,-112.2456385,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.206,0.2695860756486377,-0.325801077,1.9420634763820546,15.446144350161475,-18.66702666,111.27204074319636,-0.346,-13.694,-60.09,-2.961,-16.342,113.719,-0.158891039,-0.309559592,-1.958461345,-9.103785911,-17.73645814,-112.2115694,0.037848257,-0.063301073,0.004144879,2.168545411733098,-3.626884309,0.23748408573958563
0.207,0.269679767,-0.325756267,1.9420602335044403,15.451512441470797,-18.66445928,111.27185493999559,-0.346,-13.7,-60.09,-2.961,-16.337,113.719,-0.158896139,-0.309663091,-1.958444604,-9.104078159,-17.74238818,-112.2106102,0.037847763,-0.063214156,0.004152697,2.1685170953764206,-3.621904334,0.23793201996149962
0.208,0.2697656009770133,-0.325787926,1.9420332899970003,15.456430393793099,-18.66627315,111.27031119073399,-0.346,-13.705,-60.09,-2.961,-16.337,113.719,-0.158900391,-0.30974934,-1.958430653,-9.104321785,-17.74732988,-112.2098109,0.037847763,-0.063214156,0.004152697,2.1685170953764206,-3.621904334,0.23793201996149962
0.209,0.26986584659400636,-0.325857671,1.9421015901159309,15.462174044561486,-18.67026927,111.27422449928895,-0.346,-13.711,-60.09,-2.961,-16.337,113.725,-0.158905496,-0.309852838,-1.95841391,-9.104614242,-17.75325991,-112.2088516,0.037870883514638035,-0.063223142,0.004252987,2.1698417918203248,-3.622419185,0.24367817682640325
0.21,0.270040634,-0.325681944,1.9414866446780117,15.472188634827932,-18.66020085,111.23899072106536,-0.341,-13.716,-60.057,-2.961,-16.337,113.725,-0.158862999,-0.309853872,-1.95781929,-9.10217938,-17.75331915,-112.1747824,0.037870883514638035,-0.063223142,0.004252987,2.1698417918203248,-3.622419185,0.24367817682640325
0.211,0.27014639670488383,-0.325688092,1.9413536811708216,15.478248381856693,-18.66055311,111.23137247327412,-0.341,-13.722,-60.057,-2.961,-16.337,113.719,-0.158868107,-0.30995737,-1.957802542,-9.102472036,-17.75924914,-112.1738228,0.037847763,-0.063214156,0.004152697,2.1685170953764206,-3.621904334,0.23793201996149962
